latitude,longitude,name,address
22.396033,114.371333,西灣(II)公廁,西灣
22.409864,114.374481,咸田公廁,咸田
22.378897,114.264536,新安村公廁,菠蘿輋路近燈柱N2952-9
22.353361,114.258986,南圍公廁,南圍村55號側
22.388703,114.264319,南山村公廁,南山村27號側邊旱廁
22.360344,114.253769,北圍村公廁,近北圍村村口
22.444536,114.007189,坑尾頂公廁,坑尾頂
22.31605,114.25385,茅湖仔公廁,茅湖仔村46號A後面
22.410858,114.274725,企嶺下老圍公廁,企嶺下老圍
22.425042,114.2651,大洞村公廁,大洞村近燈柱VA4591-3
22.314403,114.277511,圍心村公廁,孟公屋圍心村
22.398175,114.369733,西灣(I)公廁,西灣
22.341322,114.259592,碧水新村(1)公廁,碧水新村互助委員會側
22.363061,114.257897,白沙灣教堂公廁,白沙灣教堂
22.289989,114.294719,大環頭公廁,大環頭
22.304783,114.291267,相思灣公廁,相思灣村
22.38315,114.263803,紅花村(1)公廁,北港坳路近燈柱V0983-0
22.318925,114.245097,馬游塘公廁,馬游塘村近燈柱 VA 3728
22.401025,114.323364,鰂魚湖公廁,鰂魚湖近燈柱 EA 0897
22.329092,114.264486,亞公灣公廁,亞公灣
22.313808,114.274697,孟公屋下村公廁,孟公屋下村公村
22.381156,114.263683,菠蘿輋路公廁,菠蘿輋路近燈柱 N 2767-3
22.389189,114.319003,黃宜洲公廁,黃宜洲村口
22.450197,114.169239,大埔中心公廁,大埔中心20座
22.452989,114.170161,大埔廣場公廁,大埔廣場
22.443931,114.170511,港鐵大埔墟站公廁,大埔墟港鐵站
22.454631,114.165703,大埔舊墟公廁,大埔舊墟
22.458369,114.168956,南坑公廁,大埔南坑村
22.442792,114.161361,馬窩公廁,大埔馬窩村
22.432408,113.997928,丹桂村路公廁,元朗洪水橋丹桂村路丹桂村路花園
22.449697,113.993319,錫降村公廁,元朗廈村廈尾路錫降村
22.448144,114.028567,宏業街公廁,元朗宏業東街東頭工業區
22.524344,114.208581,南涌公廁,沙頭角南涌兒童遊樂場側
